,genome_region,unique_name,protein_length,gromiha_rate,To,k_f_15C,k_f_16C,k_f_17C,k_f_18C,k_f_19C,k_f_20C,k_f_21C,k_f_22C,k_f_23C,k_f_24C,k_f_25C,k_f_26C,k_f_27C,k_f_28C,k_f_29C,k_f_30C,k_f_31C,k_f_32C,k_f_33C,k_f_34C,k_f_35C,k_f_36C,k_f_37C,k_f_38C,k_f_39C,k_f_40C,k_f_41C,k_f_42C,k_f_43C,k_f_44C,k_f_45C,k_f_46C,k_f_47C,k_f_48C,k_f_49C,k_f_50C,k_f_51C,k_f_52C,k_f_53C,k_f_54C
352,b2130,EG12011,385.0,-7.31,37.0,2.973697568135457e-06,3.872316557091432e-06,5.033319069774087e-06,6.530640369755679e-06,8.458294584907314e-06,1.0935622239696156e-05,1.4113855383625788e-05,1.8184317576757044e-05,2.3388649098662932e-05,3.003153693482363e-05,3.849653773266316e-05,4.9265714046040466e-05,6.294396463525325e-05,8.028912413608865e-05,0.00010224914295030488,0.00013000794295687672,0.00016504188837507069,0.00020918922544474426,0.00026473534331197926,0.00033451730795544104,0.0004220518404916742,0.0005316917736003135,0.0006688170520717805,0.0008400675773735753,0.001053626669053233,0.0013195656717041153,0.0016502623267185645,0.002060908013642162,0.00257012191746588,0.0032006936784992474,0.003980480227321421,0.004943487411596617,0.006131172815790084,0.007594013012094132,0.009393386539081316,0.011603833390288722,0.014315762947622221,0.01763869539156265,0.021705136982605098,0.026675207607078765
353,b3732,EG10101,460.0,-1.14,37.0,0.001421980860793801,0.001851687975980528,0.002406863246680095,0.003122861488682804,0.004044638951712716,0.005229262616463435,0.006749049547802978,0.008695488013919969,0.011184127039177746,0.014360663706739153,0.01840850947630053,0.023558179963383136,0.030098929350751945,0.038393143631953584,0.04889411951837057,0.062167992003223725,0.07892073794369364,0.10003138115125094,0.12659276296255922,0.15996152891067475,0.20181932617251988,0.2542476188576272,0.31981902181630373,0.4017086436761095,0.5038296341463647,0.6309979702812518,0.7891325160393553,0.9854975780517004,1.228996591887676,1.5305272469060704,1.9034103402681295,2.3639069958526693,2.9318416545429944,3.631351511844478,4.4917869321145805,5.54879190461072,6.845598939620401,8.434579065785947,10.379094935845957,12.755713654751647
354,b1469,EG12153,462.0,-3.47,37.0,0.00013835269019795001,0.00018016136499973058,0.0002341775577280787,0.0003038411415985244,0.00039352616851431405,0.0005087850129961756,0.0006566538178977652,0.0008460340026224223,0.001088167995821045,0.001397231504048727,0.0017910696823014067,0.0022921107196070276,0.002928497817776481,0.0037354895927866677,0.004757189886824779,0.006048681227009762,0.007678652159088921,0.009732627961508785,0.012316937448570354,0.01556357646094802,0.01963616211706145,0.02473721202248766,0.0311170306610609,0.03908454259879005,0.049020480660116605,0.0613934189304933,0.07677923770069191,0.09588472311146548,0.11957614157820123,0.14891379192861215,0.18519373107432974,0.2299980972116589,0.285255724126973,0.3533150582896134,0.4370317653270893,0.5398738538034524,0.6660476631056813,0.8206486715913786,1.0098417958963204,1.241076689699218
355,b0721,EG10933,129.0,-1.97,37.0,0.0006200537395120208,0.0008074272204164793,0.0010495110009883914,0.0013617215234211473,0.0017636619283226168,0.0022802162318967707,0.002942918238668176,0.0037916613426872757,0.004876830613562854,0.006261957160427196,0.008027017419384086,0.010272527560067532,0.013124616662437728,0.0167413028803536,0.021320245921305388,0.027108308545048684,0.0344133314563166,0.043618612360760554,0.05520068394329537,0.06975111052040152,0.08800317314342065,0.11086449275181832,0.1394568562150511,0.17516476738415987,0.21969455239716307,0.27514621461147787,0.3441006704320792,0.4297255155810465,0.5359030867842215,0.6673853137090578,0.8299807204509505,1.0307799584720434,1.278427461071225,1.5834482351224166,1.9586404860569662,2.419546749952223,2.9850185320649416,3.677892182058533,4.525796939439102,5.562119835676332
356,b2964,EG10664,418.0,-4.68,37.0,4.125639581883441e-05,5.372362890129417e-05,6.98311106180479e-05,9.060460180355045e-05,0.00011734843283543492,0.00015171830669015828,0.0001958123820243607,0.00025228503788718253,0.000324488735916506,0.0004166506332410568,0.0005340921065316279,0.0006835011807388916,0.0008732700820773018,0.0011139128339076334,0.0014185810819825116,0.0018037002860329296,0.002289753183528729,0.002902243179825147,0.003672877238071749,0.004641016158853698,0.005855450121751895,0.007376569325786063,0.009279013887064678,0.011654904270720641,0.014617773969192066,0.018307350499972303,0.022895359799046788,0.028592563570726825,0.03565728010334236,0.04440568762270011,0.055224266773834886,0.0685848068625669,0.08506248087646515,0.10535758916357396,0.13032168344497796,0.160988914439517,0.19861360110874676,0.24471520123629822,0.30113207619087196,0.3700856924321544
357,b3737,EG10102,79.0,-34.9,37.0,3.098218493687033e-18,4.034466348948058e-18,5.244084803277259e-18,6.804105093270368e-18,8.812478104302978e-18,1.1393541638548534e-17,1.470486045229931e-17,1.894576960854565e-17,2.4368027857408945e-17,3.1289080679329336e-17,4.0108545813232045e-17,5.132867175119093e-17,6.557968684798042e-17,8.365115938684207e-17,1.0653073434462095e-16,1.3545190926989936e-16,1.7195286981294756e-16,2.1794883713051817e-16,2.7582089899479586e-16,3.4852492098441187e-16,4.397248837667917e-16,5.539558909962135e-16,6.968231678385811e-16,8.752446556956378e-16,1.0977463433006031e-15,1.3748213037923877e-15,1.71936558541166e-15,2.147206693133059e-15,2.6777434736633073e-15,3.334719863113476e-15,4.147159276111373e-15,5.1504915247723035e-15,6.387910192825215e-15,7.912005513769272e-15,9.78672619757373e-15,1.2089733533325466e-14,1.4915222714922162e-14,1.837729998243127e-14,2.2614020177472956e-14,2.7792208063381586e-14
358,b2288,EG12082,147.0,3.11,37.0,0.09968855459504757,0.12981334909351877,0.16873414037059598,0.21892949236569947,0.2835510815032953,0.366599611996289,0.47314490149695504,0.6096007727715412,0.7840678378192971,1.006760250733063,1.2905361475239596,1.6515559204704544,2.110097853328291,2.6915671656037192,3.4277424101636083,4.358312714151593,5.532770876247537,7.012741223217147,8.87483784759673,11.214168943889485,14.1486270808552,17.824134158177486,22.421044400746332,28.16195010814236,35.32118425431178,44.23637289649025,55.32246043311827,69.08871407597665,86.15931284695957,107.298243752191,133.43936676944665,165.72267469347153,205.53796812693218,254.5773951136255,314.89857504935674,389.00034449869804,479.9135364221374,591.3096433776651,727.6307302629007,894.244565542641
359,b0722,EG10934,115.0,-1.66,37.0,0.0008453968405622626,0.001100866550149768,0.001430929656305577,0.001856605323486725,0.002404620965913846,0.0031089040762199063,0.004012448635437835,0.005169646298903977,0.006649193335900247,0.008537709656146277,0.01094423714116475,0.01400582206101105,0.017894431970925283,0.022825512790367514,0.029068558728581963,0.03696014867196338,0.046920000368497035,0.05947071153625732,0.07526199880556193,0.0951004158221248,0.11998573638706238,0.15115543368335424,0.19013898010152117,0.2388240429626851,0.2995370701763205,0.37514125905969176,0.46915549585681754,0.5858985601265986,0.7306637272625652,0.9099298975139135,1.1316165585083469,1.4053912825249104,1.743040107020749,2.158913090694181,2.6704596282461295,3.2988708037017567,4.069849232767318,5.014530568089011,6.170585208693833,7.583533871773869
360,b1015,EG10802,502.0,-3.31,37.0,0.00016235838597825585,0.00021142132035990657,0.0002748099097362116,0.00035656088272042916,0.00046180723677130103,0.0005970647437487195,0.0007705903937813013,0.0009928300993061229,0.0012769769725613624,0.001639666359293413,0.0021018397428845415,0.002689816846975699,0.003436624024836482,0.00438363764561191,0.005582614047561159,0.0070981931750600125,0.009010981783255554,0.011421344716149381,0.014454059993223392,0.018264026168434686,0.02304324970892909,0.029029387226418474,0.03651617375374032,0.04586613562742247,0.05752606695589043,0.07204584452228803,0.09010127010822588,0.11252176493334404,0.14032390205327447,0.17475195366883825,0.21732685665525903,0.26990526738531195,0.33475069327564244,0.41461906178796504,0.5128615275800792,0.6335478364025925,0.7816141732532053,0.9630401373774673,1.1850603254662209,1.456416987096557
361,b3909,EG11869,327.0,-9.13,37.0,4.818155815274024e-07,6.274149980164389e-07,8.155273019699683e-07,1.0581319099887804e-06,1.3704615317395844e-06,1.7718524053160163e-06,2.2868080171041635e-06,2.9463277105942262e-06,3.7895634335398936e-06,4.865882323563373e-06,6.237430434489222e-06,7.982314313603542e-06,1.019854313678254e-05,1.300890562997333e-05,1.6566994168868865e-05,2.106463458495708e-05,2.6741035899516548e-05,3.3894041339961556e-05,4.289394279886216e-05,5.4200418021860565e-05,6.838326638868996e-05,8.61477588829577e-05,0.00010836558509931466,0.00013611258005915948,0.00017071465225731351,0.00021380361886442998,0.0002673849927244686,0.0003339201685160238,0.0004164259336690346,0.0005185947967681656,0.0006449402979092175,0.0008009722600961281,0.0009934078795837843,0.0012304256608862132,0.0015219705078068572,0.0018801198187731692,0.002319522241779916,0.0028579228663119195,0.0035167911187293367,0.004322070543854105
362,b2801,EG10352,438.0,-6.77,37.0,5.102885432982902e-06,6.6449217845209845e-06,8.637210063298296e-06,1.1206623688962278e-05,1.4514491550082071e-05,1.8765602805580074e-05,2.4219472690186712e-05,3.1204413745864014e-05,4.013508235053954e-05,5.15343234621157e-05,6.606032291960872e-05,8.454030337344293e-05,0.0001080122752472163,0.00013777668797634093,0.00017546023095524481,0.00022309452225253946,0.0002832130129995705,0.00035897014635831876,0.0004542876657862237,0.000574033995971146,0.0007242438544814668,0.0009123867320653818,0.0011476946509014305,0.0014415617274720737,0.001808030594276334,0.002264383747747848,0.0028318614770542253,0.003536532293741738,0.004410346847023184,0.00549241231605644,0.006830531384874747,0.00848305832142431,0.010521134625137112,0.01303137844027472,0.016119115760218516,0.019912257725385366,0.02456594745553162,0.030268122331910133,0.03724616400681293,0.04577483930395319
363,b3736,EG10103,156.0,10.5,37.0,161.46616126712297,210.25947506716813,273.29971861886656,354.60143708619427,459.2694200398479,593.7836325495101,766.3556892580292,987.3740981071701,1269.9594698706208,1630.6557323710024,2090.2892871064587,2675.0352202378313,3417.738391924101,4359.547791499964,5551.935335304074,7059.1857451879805,8961.462809719655,11358.579827666934,14374.629113047742,18163.657989889,22916.617772480393,28869.859053750362,36315.502674246636,45614.082742291925,57209.938052766185,71649.9235944597,89606.12734605417,111903.41252358764,139552.7657043871,173791.62131247346,216132.55806247419,268422.02925273805,332911.1034151631,412340.5630802759,510043.14696155314,630066.2359178546,777318.8886225636,957747.8440154477,1178547.941765229,1448413.3892671522
364,b1206,EG12392,559.0,-3.4,37.0,0.00014838439213583042,0.0001932245379081368,0.00025115734652949423,0.00032587211016603607,0.0004220600352692244,0.0005456760889379276,0.0007042665919471648,0.000907378389431793,0.0011670690780970665,0.0014985422191983835,0.001920936887464636,0.00245830749911901,0.003140837868350374,0.004006343149253655,0.005102125073399361,0.006487260101766717,0.008235417261628165,0.010438323113821648,0.013210016181588052,0.016692063083942183,0.021059944518982375,0.026530862275537997,0.03337326996032589,0.04191849169778098,0.05257486655698879,0.06584494407812111,0.08234636058445369,0.10283714999434128,0.12824639012543243,0.15971126014502354,0.19862179169421051,0.24667484093240508,0.3059390978757722,0.3789332905759182,0.4687201437812729,0.5790191250494415,0.7143415677860906,0.8801524142171522,1.083063587871247,1.331064903266303
365,b3266,EG10267,1034.0,7.43,37.0,7.4954456764161375,9.760487652335286,12.68688856049888,16.461008223646008,21.31981686895257,27.564121958389062,35.57511612692069,45.835045910449786,58.95298521352581,75.69692227155281,97.03364269359919,124.17822420774397,158.6553631536979,202.37524313759369,257.72724995859676,327.6955546447448,416.00145283910996,527.2783931406253,667.2868840749336,843.1779803260617,1063.815862424881,1340.1721978463688,1685.807573366674,2117.458398659631,2655.7513937315266,3326.072198701555,4159.619913705915,5194.685641832511,6478.20054754622,8067.607765870437,10033.122947550937,12460.460587087384,15454.117885393707,19141.325132750022,23676.791909073992,29248.40230798175,36084.040502354634,44459.76098141232,54709.556511590956,67237.02224074781
366,b3733,EG10104,287.0,-0.0479,37.0,0.004238251795904419,0.00551900528764719,0.007173719955726934,0.009307771769433044,0.012055154027398084,0.01558595638418779,0.020115721776069472,0.02591713342097207,0.03333458826088364,0.042802340329313626,0.054867052362646225,0.07021578228718965,0.08971065989201306,0.11443178627432966,0.14573022434508617,0.18529335451698586,0.23522535959959362,0.29814619345468546,0.37731309876776925,0.4767695936517905,0.6015278722678508,0.7577917937842178,0.9532291052220417,1.1973033023385269,1.5016776319750627,1.8807062418995233,2.3520304636472575,2.9373017564423765,3.663057046928616,4.5617771882380715,5.673165170789342,7.045687707027731,8.738432070553785,10.823339814885768,13.387890482033141,16.538321930499222,20.403489807655525,25.13948735801504,30.935168654207637,38.01874399006634
367,b2482,EG11282,672.0,-17.3,37.0,1.363624901758496e-10,1.775697482260264e-10,2.3080891935972444e-10,2.9947039430145916e-10,3.8786530432617495e-10,5.014661531846275e-10,6.472078689897778e-10,8.338638244472979e-10,1.0725147261503689e-09,1.3771323634663607e-09,1.765305189278542e-09,2.2591387636711388e-09,2.8863714491939773e-09,3.681754667506335e-09,4.6887578281178e-09,5.96167109735887e-09,7.568194937947395e-09,9.592624349317535e-09,1.2139758608409881e-08,1.5339694798999686e-08,1.9353696411310234e-08,2.438136784017781e-08,3.066941294563566e-08,3.8522312421461346e-08,4.831532225984588e-08,6.051027611962732e-08,7.567477026785673e-08,9.450542374415648e-08,1.1785604174298209e-07,1.4677167071966892e-07,1.8252972383927239e-07,2.266895802793262e-07,2.8115232759995563e-07,3.482326299262015e-07,4.3074507420624367e-07,5.321077817868276e-07,6.564665839670229e-07,8.088436607744509e-07,9.953152466717607e-07,1.2232238322539907e-06
368,b3063,EG12393,487.0,-18.9,37.0,2.7531111951584398e-11,3.585071386802232e-11,4.659951714083751e-11,6.046202985195102e-11,7.830865439439197e-11,1.0124427022015063e-10,1.3066901516777705e-10,1.6835420263761581e-10,2.1653698870775055e-10,2.78038229001608e-10,3.564089709132332e-10,4.5611225005195297e-10,5.827483452314507e-10,7.433334474800982e-10,9.466438792171654e-10,1.2036406359861306e-09,1.5279922054763539e-09,1.9367174545579545e-09,2.450974992333595e-09,3.0970309670187575e-09,3.907443915769189e-09,4.922513270878765e-09,6.1920476826640385e-09,7.777520742995298e-09,9.754695330052536e-09,1.2216814051447888e-08,1.527847261712573e-08,1.90803159855546e-08,2.379472445254081e-08,2.9632689258559234e-08,3.6852115673675086e-08,4.57678369240658e-08,5.6763675968523614e-08,7.030695543422143e-08,8.696593062558993e-08,1.0743070834062025e-07,1.3253831748278782e-07,1.6330271871241164e-07,2.0095068261001973e-07,2.4696463246015886e-07
369,b1907,EG11041,403.0,-4.62,37.0,4.3807548859179645e-05,5.70457125804348e-05,7.414922534009515e-05,9.620727748019969e-05,0.0001246048546644886,0.00016110004282358776,0.0002079207434995683,0.00026788547337519173,0.00034455399873845277,0.000442414869516622,0.0005671185179366814,0.000725766533315462,0.000927270088154347,0.0011827933567090387,0.0015063012370868933,0.0019152348827240877,0.002431343612839394,0.0030817078753003642,0.0038999952823591737,0.004928000570578432,0.006217530935749652,0.007832710898245124,0.009852796061187212,0.012375603301138797,0.015521686629627591,0.019439413831286095,0.024311129780933353,0.0303606289588193,0.037862203164133704,0.047151581992260015,0.058639144716628615,0.07282585446442869,0.09032245093444666,0.11187253862979443,0.1383803262891933,0.17094391294054348,0.21089518029824977,0.25984754416790423,0.3197530438365503,0.3929705135780079
370,b3915,EG11873,300.0,-4.9,37.0,3.3109033180795254e-05,4.3114222088048914e-05,5.6040778953580734e-05,7.27118961292544e-05,9.417432326187398e-05,0.00012175679311388861,0.00015714311744835976,0.0002024634853491403,0.0002604083103000788,0.0003343699653589187,0.00042861895533501056,0.0005485225459725107,0.0007008156565652719,0.0008939359885025329,0.0011384379847249188,0.0014475033854317268,0.001837569972476236,0.002329104708068081,0.0029475530261610914,0.003724502709127713,0.004699108793237585,0.005919835548416729,0.007446583070924298,0.009353279765706496,0.011731038394643237,0.014691992917115568,0.0183739566248495,0.02294606974744547,0.028615637567145746,0.03563639905366664,0.04431851218969726,0.055040596761836,0.0682642399046872,0.08455144581177612,0.10458560074671047,0.1291966301012856,0.15939114842079083,0.19638854913930032,0.24166415181264433,0.2970007250337644
371,b2282,EG12088,325.0,-3.76,37.0,0.00010352427755160942,0.00013480818571452163,0.00017522653479244647,0.00022735325658965446,0.00029446129478804243,0.0003807052889550227,0.0004913501284442642,0.000633056421095023,0.0008142364666778671,0.0010454974299526586,0.0013401921902606497,0.0017151029443382162,0.002191288224775459,0.0027951307693511365,0.0035596318763641576,0.004526007794067789,0.005745655658754693,0.007282570920393416,0.009216315556909226,0.011645657246950674,0.014693024719263379,0.018509954519893877,0.023283740374896885,0.02924553928214687,0.03668023974315468,0.04593845867477605,0.05745110631788204,0.07174704499166762,0.0894744702945839,0.11142676521015478,0.1385737219068625,0.17209919675587645,0.21344646580745447,0.2643727859950132,0.3270149478688041,0.4039679358893575,0.4983792005728203,0.6140615027335714,0.7556278248873213,0.9286524714729271
372,b3735,EG10105,177.0,16.5,37.0,65140.09862989882,84824.72634676346,110256.97574431333,143056.42993447336,185282.50801478402,239549.41447518245,309169.95110366016,398335.1411253531,512338.21671457804,657853.4747124459,843282.885148148,1079186.2314511212,1378814.075927741,1758767.1056987485,2239810.5738714067,2847878.7882223013,3615312.129255216,4582378.155666591,5799139.279982396,7327742.628275598,9245223.458885936,11646932.406359825,14650719.428953517,18402034.36700062,23080136.284421578,28905642.229559533,36149691.84477501,45145058.70211079,56299603.89669523,70112544.10523748,87194097.13364248,108289175.40830377,134305924.79111442,166350055.87159073,205766091.40793717,254186861.37684909,313592821.3961146,386383057.1814203,475460174.2196926,584331666.1107706
373,b2280,EG12090,184.0,0.746,37.0,0.009375040313304885,0.012208075299120831,0.015868314819400233,0.02058885119798669,0.02666607847583994,0.03447623606609981,0.044496106334246985,0.057328866317406996,0.07373632427294599,0.09467905292433935,0.12136627377096468,0.15531776337799433,0.19844055840040828,0.2531238494329239,0.3223561963501989,0.40987009551034526,0.5203200128621055,0.6595013032489279,0.8346190085034766,1.054617416776133,1.3305835338846845,1.6762403363301452,2.108548929987576,2.6484426285204834,3.3217206091810794,4.160134339429839,5.20270655842636,6.497330433646928,8.10270581801596,10.090680568194115,12.549077955109475,15.585106659347543,19.329468111281972,23.941297491386766,29.614100110913284,36.58287479820633,45.13265107649345,55.60870820958762,68.4287926244349,84.09770696316787
374,b3739,EG10106,126.0,-6.35,37.0,7.766395451726335e-06,1.0113315496133722e-05,1.3145501664142414e-05,1.705605042288569e-05,2.2090498138576463e-05,2.8560526038102096e-05,3.686110633181965e-05,4.749191808682276e-05,6.108405236910924e-05,7.84332591041556e-05,0.00010054127183539715,0.00012866709163471667,0.00016439053046116167,0.0002096908223604553,0.00026704372605384965,0.00033954128613747147,0.00043103931783626743,0.0005463387623721565,0.0006914083625183602,0.0008736576734862274,0.0011022713034138506,0.0013886175300600325,0.001746747136261129,0.002194001529263686,0.002751753055870897,0.0034463050112398725,0.004309984298913938,0.00538246619127872,0.0067123783481131535,0.008359240392644218,0.010395806172225889,0.012910888639278563,0.016012762420946777,0.01983325700281567,0.024532674497619054,0.030305690743606718,0.03738842760466659,0.046066918549929135,0.05668722971263587,0.0696675456352377
375,b2279,EG12091,100.0,6.74,37.0,3.759536178274923,4.8956270288260475,6.363439692854061,8.256447797680279,10.693509938337282,13.825503939145966,17.843626903509104,22.989762153225314,29.569406583109217,37.967764713363756,48.66975306941508,62.28482556172277,79.57773338687835,101.50657892924026,129.26982092543614,164.36424814912993,208.6563734408064,264.4702237349379,334.6951322536379,422.91789689499694,533.5845784851812,672.1983028673897,845.5607358510322,1062.0664600105897,1332.0613444845417,1668.2782188545982,2086.3658051254733,2605.5300042641993,3249.310365259763,4046.518989972028,5032.374368488975,6249.86884002373,7751.415699839105,9600.830616799936,11875.712213848179,14670.298656099856,18098.891191191156,22299.95214467292,27441.004295430685,33724.48131122083
376,b0040,EG11561,504.0,-6.29,37.0,8.246642525566583e-06,1.0738688000538174e-05,1.3958374089659094e-05,1.8110737678740244e-05,2.3456498254932444e-05,3.032661033581679e-05,3.91404698492202e-05,5.0428654290126384e-05,6.486127921661008e-05,8.328330098145297e-05,0.00010675839687097507,0.00013662342023544125,0.00017455587314963757,0.00022265737865747969,0.0002835567878496214,0.0003605373466817782,0.0004576933006765244,0.0005801224646811095,0.0007341626679090688,0.000927681646877458,0.0011704319541730015,0.0014744848425912744,0.0018547599468554917,0.002329671006948562,0.0029219119617915584,0.0036594126114768695,0.0045764988436234446,0.005715299312444483,0.007127448644266231,0.008876146950267706,0.01103864692447114,0.013709253405563103,0.017002936349709234,0.02105967712261611,0.026049690366072922,0.03217968999986265,0.03970039884849989,0.048915537703042536,0.06019257223128806,0.07397554606361115
377,b1250,EG11606,417.0,-12.4,37.0,1.8312088763003994e-08,2.3845802367982516e-08,3.099527893013539e-08,4.021581327290365e-08,5.2086346265392414e-08,6.734177923061564e-08,8.691340213699372e-08,1.119793892722652e-07,1.4402776628358173e-07,1.8493480168689181e-07,2.3706244494488842e-07,3.0337924685109434e-07,3.876101860011466e-07,4.944220231534079e-07,6.296522557339551e-07,8.005914982183691e-07,1.0163312308295982e-06,1.2881914104701975e-06,1.6302455089516595e-06,2.0599642349918157e-06,2.5990036271639743e-06,3.274168515674845e-06,4.118588707535715e-06,5.1731528480322905e-06,6.488253981681354e-06,8.125911648779354e-06,1.0162348226978572e-05,1.2691112533634227e-05,1.5826861880203604e-05,1.9709935324934207e-05,2.451187640032797e-05,3.044209379258117e-05,3.7755884131304796e-05,4.676408315189521e-05,5.784466111552757e-05,7.145663678479269e-05,8.815675293145358e-05,0.00010861943700495754,0.00013366066519260777,0.00016426645893875068
378,b0996,EG11815,390.0,6.2,37.0,2.1908631376265166,2.852918095323269,3.708283360098011,4.811430524915297,6.231624228309991,8.056788258727085,10.398342394033518,13.397243717285846,17.231520010042978,22.12564853325974,28.362213544675484,36.29637324551303,46.37378505908701,59.152781475477674,75.33176222899712,95.78297836167098,121.59413696932543,154.11956068649434,195.0430033988904,246.45466531324456,310.9454806059537,391.72238624473624,492.74904109325763,618.9173734762059,776.2564205533198,972.1862165111171,1215.826026749731,1518.368056492968,1893.529936775832,2358.1018696043798,2932.6073685286333,3642.1001440905115,4517.123952505581,5594.8672632789,6920.5505383165255,8549.09090364675,10547.097211573728,12995.25814033185,15991.197296549502,19652.88254633337
379,b2882,G7501,466.0,-3.01,37.0,0.00021916089729657229,0.0002853889313971668,0.0003709545770665906,0.00048130684797724417,0.0006233745659580755,0.0008059531030423162,0.0010401882300791472,0.0013401804539749241,0.0017237386134836903,0.002213318076578287,0.002837186889045972,0.003630872961656451,0.004638957208252805,0.005917291885150954,0.007535740741397928,0.009581558575230605,0.012163553125034393,0.015417202759455843,0.019510940187084484,0.024653856585260092,0.031105133574771012,0.03918557402611519,0.04929167876046191,0.06191280714615155,0.07765206814561534,0.09725171777766156,0.12162399302937282,0.15188849543927066,0.1894174551000444,0.23589046380099427,0.2933605715789081,0.36433400239121844,0.4518661716602978,0.559677192343382,0.6922906500708512,0.8552001269887577,1.055068775892072,1.2999682114881745,1.5996641178394584,1.965957297535588
380,b0957,EG10669,346.0,13.2,37.0,2402.57316229985,3128.604581612059,4066.626493531979,5276.3742530969585,6833.805759630892,8835.341154957205,11403.167061989518,14691.861691923003,18896.656213136615,24263.71983330662,31102.943819519885,39803.80643172516,50855.03037762905,64868.9015792815,82611.30834316676,105038.79008444397,133344.16247105395,169012.62061123678,213890.62484669776,270270.35803189204,340993.12449596205,429575.7576546977,540364.9372466935,678725.3140814576,851268.530221757,1066131.6411931997,1333315.1358140812,1665092.7574487638,2076507.7151453202,2585972.7011603042,3215994.480980126,3994047.784326722,4953627.9070490375,6135516.957917527,7589305.194897821,9375216.559358139,11566296.527380085,14251030.979025254,17536477.19836771,21552002.65900909
381,b3691,EG20053,430.0,-6.35,37.0,7.766395451726335e-06,1.0113315496133722e-05,1.3145501664142414e-05,1.705605042288569e-05,2.2090498138576463e-05,2.8560526038102096e-05,3.686110633181965e-05,4.749191808682276e-05,6.108405236910924e-05,7.84332591041556e-05,0.00010054127183539715,0.00012866709163471667,0.00016439053046116167,0.0002096908223604553,0.00026704372605384965,0.00033954128613747147,0.00043103931783626743,0.0005463387623721565,0.0006914083625183602,0.0008736576734862274,0.0011022713034138506,0.0013886175300600325,0.001746747136261129,0.002194001529263686,0.002751753055870897,0.0034463050112398725,0.004309984298913938,0.00538246619127872,0.0067123783481131535,0.008359240392644218,0.010395806172225889,0.012910888639278563,0.016012762420946777,0.01983325700281567,0.024532674497619054,0.030305690743606718,0.03738842760466659,0.046066918549929135,0.05668722971263587,0.0696675456352377
382,b2278,EG12092,613.0,2.25,37.0,0.04218441634568694,0.054932087115054276,0.07140189019731676,0.09264265987023713,0.11998806609238422,0.1551310551892285,0.20021698175547775,0.2579599323885144,0.3317877789299889,0.42602276409494216,0.5461059634925646,0.6988758423704843,0.8929134015086119,1.1389691664949515,1.4504906159336923,1.8442726835123084,2.3412588449799046,2.967526178772087,3.755494863821402,4.745411081759307,5.987162497471981,7.542497725885305,9.487735836358526,11.917069449890079,14.946585878983464,18.71915566906325,23.41036755581961,29.235724113045862,36.4593542353858,45.40454825521455,56.46648030532089,70.12755211055635,86.97587458795176,107.72750062731012,133.25313673677778,164.61019580039078,203.08121140486654,250.21981998625836,307.90573497643345,378.41039245635477
383,b0336,EG11327,419.0,0.238,37.0,0.005640940866695522,0.007345571704985083,0.009547929668452823,0.012388265888970284,0.016044920000546508,0.020744274419716817,0.02677320803340641,0.03449465112083178,0.04436698201296013,0.05696817517712206,0.07302581649505992,0.09345435213961416,0.11940124181675493,0.15230405618363865,0.19396100505762454,0.24661792318049877,0.3130753923423623,0.3968204646390889,0.5021883976868451,0.634560949735714,0.8006091474817714,1.0085900753076216,1.2687091928249103,1.5935620282205658,1.9986718889605408,2.50314356226598,3.1304569433372675,3.9094292443275136,4.8753800359441035,6.071540013445642,7.550752243258412,9.37752394960427,11.630497891905163,14.405425353661261,17.818738049476636,22.011834250733077,27.156215586443,33.459635820278336,41.17345204649413,50.60140289004116
384,b4040,EG11370,290.0,-2.52,37.0,0.00035773988743717316,0.00046584498171533254,0.0006055151730124889,0.0007856449747288606,0.0010175444151210202,0.0013155703226193536,0.001697916119764885,0.0021875982926904515,0.002813686497752849,0.0036128349963192117,0.004631186178034524,0.005926732827909303,0.007572245094710045,0.009658891522342332,0.012300711841562523,0.015640133474801608,0.019854765058282757,0.02516575013060083,0.03184802413395753,0.04024288998857414,0.05077341405797783,0.0639632480710906,0.08045960674953276,0.10106127932763338,0.1267527303471695,0.1587455563470013,0.198528816557587,0.24793005473014237,0.309189184302475,0.38504783019516364,0.47885721928363695,0.5947083015844531,0.7375884812502523,0.9135701590011972,1.1300372570341142,1.3959570385916618,1.7222058760571117,2.121959197038551,2.6111576860299843,3.2090639845070124
385,b3666,EG11054,463.0,1.18,37.0,0.014469614108907632,0.018842173760050138,0.024491456497475073,0.03177722141181577,0.04115692865828678,0.05321127324605719,0.06867613007399513,0.08848245396201473,0.11380603414842187,0.14612943669882653,0.18731899689110018,0.2397203665512512,0.3062769020347654,0.39067612518505607,0.49753063570116585,0.6326012388873808,0.8030717253099962,1.0178867549818202,1.2881667254129556,1.6277164196965719,2.0536477318027595,2.5871409625899027,3.254374202889693,4.087656323982586,5.126806262821529,6.420829833375407,8.029955467548731,10.028102383678263,12.505869042323212,15.574146781087373,19.368483693380853,24.05434767964519,29.8334657936089,36.95145027539669,45.70696087347465,56.46269921349545,69.6585852395787,85.82752948226273,105.61428965898436,129.79798769228609
