,genome_region,unique_name,protein_length,Dill_Keq_20C,Dill_Keq_21C,Dill_Keq_22C,Dill_Keq_23C,Dill_Keq_24C,Dill_Keq_25C,Dill_Keq_26C,Dill_Keq_27C,Dill_Keq_28C,Dill_Keq_29C,Dill_Keq_30C,Dill_Keq_31C,Dill_Keq_32C,Dill_Keq_33C,Dill_Keq_34C,Dill_Keq_35C,Dill_Keq_36C,Dill_Keq_37C,Dill_Keq_38C,Dill_Keq_39C,Dill_Keq_40C,Dill_Keq_41C,Dill_Keq_42C,Dill_Keq_43C,Dill_Keq_44C,Dill_Keq_45C,Dill_Keq_46C,Dill_Keq_47C,Dill_Keq_48C,Dill_Keq_49C,Dill_Keq_50C,Dill_Keq_51C,Dill_Keq_52C,Dill_Keq_53C,Dill_Keq_54C,Dill_Keq_55C,Dill_Keq_56C,Dill_Keq_57C,Dill_Keq_58C,Dill_Keq_59C,Dill_Keq_60C,Dill_Keq_61C,Dill_Keq_62C,Dill_Keq_63C,Dill_Keq_64C,Dill_Keq_65C
120,b1208,EG11294,283.0,3.609868394177291e-07,4.149241196822954e-07,4.862846669427027e-07,5.809538194272193e-07,7.073072344646933e-07,8.773605031977279e-07,1.1085142474315154e-06,1.4262284397461104e-06,1.8681620442910775e-06,2.4906474948226274e-06,3.3789243029494962e-06,4.6634882816434304e-06,6.546494738233005e-06,9.344865021694284e-06,1.3561438453097169e-05,2.0003715920327447e-05,2.9984229636711935e-05,4.5662417536778756e-05,7.063444828085619e-05,0.0001109622034578366,0.00017698847059661197,0.00028657486761682734,0.0004709421400488176,0.0007853218823076629,0.0013285996627239328,0.002279941395344413,0.00396784176348598,0.007001729043132561,0.012525552351518997,0.0227117486205106,0.04173389739531163,0.07770262359538002,0.14656003179332722,0.27999763924435195,0.5417251598702494,1.0612491452893642,2.1047393140944983,4.225243879524647,8.584373995442514,17.64821125605783,36.70800237461033,77.23648690572833,164.36926012486725,353.745188944575,769.7837664557254,1693.528470746452
121,b2162,EG12030,313.0,1.2238561550246257e-07,1.411869458463642e-07,1.6640905596948012e-07,2.0033200482578707e-07,2.462574288917785e-07,3.090085694618554e-07,3.9570570107204614e-07,5.169814343789369e-07,6.889068420175456e-07,9.360796058304091e-07,1.2966338765457017e-06,1.830465327652324e-06,2.6328987369737773e-06,3.8576773652782566e-06,5.756108303554698e-06,8.7445430100579e-06,1.3522150028444185e-05,2.1279026311113496e-05,3.406854065796194e-05,5.548185581768268e-05,9.188517507968639e-05,0.00015471759889623907,0.00026481219420974465,0.00046062320443209003,0.0008140857476118643,0.0014615688323807467,0.0026650340899831942,0.004934367856339928,0.009275080610601711,0.017695982731459545,0.03426234938414387,0.06730710332773776,0.13412909827200967,0.2710950944131868,0.5556178872331948,1.1545351835550386,2.4318462867648942,5.191415134417143,11.230002691985744,24.611793185781934,54.63888437787252,122.85206448398556,279.7132716853479,644.7963445748308,1504.6684625503226,3553.8465141279116
122,b0306,G6176,239.0,1.7639008043433617e-06,2.016620060355815e-06,2.343889953084982e-06,2.7689523351522932e-06,3.3240096851265422e-06,4.053988338438434e-06,5.022066258902576e-06,6.317857678469554e-06,8.069633521663735e-06,1.04627256897971e-05,1.3767489067706418e-05,1.8382164630143778e-05,2.4899177510829498e-05,3.4208614893985374e-05,4.766121010541592e-05,6.732740874764244e-05,9.641295077099963e-05,0.00013993168162745718,0.0002058048773451831,0.0003066740828333139,0.00046291823221315624,0.000707721511547898,0.0010956645076756028,0.0017174224375662388,0.0027251431337146506,0.004376666815039888,0.0071132813803021135,0.011697691764246282,0.019461054573649442,0.03274928882167236,0.05573665792111828,0.09592210418501733,0.16690574442369926,0.2935862277617133,0.5219750706270856,0.9378908219966812,1.7028753652980992,3.12379084376244,5.788830403577652,10.835565982040817,20.48364208032923,39.102205665357914,75.36649300009782,146.6505082391368,288.0467937317193,571.0359626198778
123,b0307,G6177,475.0,3.5564852832347124e-10,4.184602409474255e-10,5.085380031943681e-10,6.380246493676531e-10,8.260532426821168e-10,1.1031884869819958e-09,1.5190772457589075e-09,2.1558501168227197e-09,3.152017708987903e-09,4.745867187390138e-09,7.355757990027962e-09,1.1731534972633617e-08,1.9245577812895908e-08,3.246320552659366e-08,5.628261065242446e-08,1.002581976941943e-07,1.83430337953328e-07,3.445665742575492e-07,6.643136673398404e-07,1.3140771935950222e-06,2.6660481535727184e-06,5.545854169293461e-06,1.182437745967993e-05,2.583185681321929e-05,5.780436374764541e-05,0.00013245106534979205,0.00031067353613022813,0.000745715423934557,0.0018311758282800671,0.00459880396237731,0.011808354828002137,0.030991105983327893,0.08311190914605826,0.22769055763299523,0.6370318772383412,1.8196681497126457,5.305426214077772,15.784442143696282,47.90760971298417,148.29725028842932,468.06224681816866,1505.934818217595,4937.787841297067,16495.880439255892,56134.5178776539,194532.40625145886
124,b2033,EG11984,196.0,8.313774635729747e-06,9.455264456032263e-06,1.0900842669893649e-05,1.2737268563666208e-05,1.508142929002041e-05,1.809172559884875e-05,2.1984231982875274e-05,2.705578337297073e-05,3.3717182610711596e-05,4.254130061755474e-05,5.433324556377398e-05,7.023346580787922e-05,9.187034713473663e-05,0.00012158771854897633,0.00016278653492769244,0.00022044182756990625,0.0003018906178896034,0.0004180417277823212,0.0005852471859993836,0.0008282185274219611,0.001184605135932176,0.0017122351680487207,0.0025006523292787127,0.003689633000025855,0.005499126349190519,0.008278020063292877,0.012584150784856996,0.019316536282822237,0.029935502187706377,0.046831777797388584,0.07394982953567907,0.11784809100349052,0.1895151496954084,0.30750291064837004,0.5033697241502536,0.831202573307096,1.384390698157739,2.3253763245745813,3.938783074440129,6.726935451890903,11.582748909798529,20.104749416611902,35.17486418655558,62.02512816339106,110.21983205279184,197.36249348338302
125,b2032,EG11985,372.0,1.4583678806036735e-08,1.6945409684449485e-08,2.019637871668413e-08,2.468202748972716e-08,3.0919024312472355e-08,3.968828474827104e-08,5.218511710723679e-08,7.026468902282848e-08,9.684879181599515e-08,1.3660936378611976e-07,1.9713354736668397e-07,2.909384053020212e-07,4.3900619061552345e-07,6.7707983653542e-07,1.0670413487857825e-06,1.7177862277198181e-06,2.8240975754847997e-06,4.740138425730414e-06,8.120502640998512e-06,1.4195050114900755e-05,2.5312577660779936e-05,4.603267672195186e-05,8.53518920165833e-05,0.00016131153925873137,0.0003106797724377887,0.0006096032386856043,0.0012183198964684661,0.002479418064462609,0.005136988717932269,0.010832668215091606,0.02324498429485068,0.05074467728558734,0.11267329592402689,0.2544040345174958,0.5839881968469801,1.3625961237129638,3.230877370051219,7.78345791198735,19.04729374769457,47.33840614153653,119.46094114105392,306.0438725982631,795.7957268390876,2099.8851808162544,5621.892750407959,15267.952212266728
126,b0521,EG12384,297.0,2.17906192576584e-07,2.508923486587131e-07,2.948204153881552e-07,3.5347525522825373e-07,4.3228750143314555e-07,5.391147573397636e-07,6.854394438153306e-07,8.882239744218559e-07,1.1728144891354443e-06,1.577535618925535e-06,2.1610423767266528e-06,3.014216973952806e-06,4.279640727827751e-06,6.183832329552882e-06,9.091242669419642e-06,1.3595745204053597e-05,2.06774776887111e-05,3.1974878131024705e-05,5.026208244892202e-05,8.029660109547985e-05,0.00013034224474393305,0.00021493749749861092,0.0003599872220570399,0.0006122378169765351,0.0010571167255595617,0.0018527136115756007,0.0032952644693769965,0.005946811931856498,0.01088695921828718,0.020215065776845655,0.038063504264046207,0.0726653636020316,0.14062170604957344,0.2758073092210979,0.5481646669939615,1.1038056233015165,2.2515207645708837,4.651442294680568,9.730949176995768,20.611387266363487,44.195011523355575,95.9144013445034,210.65434475226456,468.1289363312488,1052.452201686373,2393.400509949348
127,b1773,G6960,278.0,4.3229963395178204e-07,4.965896963106537e-07,5.814461678589568e-07,6.937561141246011e-07,8.432918310964971e-07,1.04402926440185e-06,1.316142079937503e-06,1.6890458923914174e-06,2.2060916554342944e-06,2.9318754201525684e-06,3.963741395421804e-06,5.450074684417333e-06,7.619701079288816e-06,1.082964501406465e-05,1.5643546738643165e-05,2.296181807407716e-05,3.424002602978613e-05,5.185931299182843e-05,7.976157633063216e-05,0.00012455058003509438,0.00019742170484599592,0.0003175809896451011,0.0005183691515448706,0.0008583505306232599,0.0014416111597053295,0.0024553180261005962,0.004239971527491117,0.007422227520512364,0.013168715608522672,0.023676266539407166,0.04312882020031537,0.0795850475119915,0.14874109515787012,0.2815095644226193,0.5394437151957444,1.046451368690891,2.0546696791082932,4.082687305298036,8.208492869526227,16.69655733940822,34.353466938042196,71.48734816829143,150.43140836868363,320.06280318088875,688.4251637857939,1496.7231454136563
128,b2256,G7169,296.0,2.259062634030712e-07,2.6007177492687793e-07,3.055493337392069e-07,3.6624529922026513e-07,4.47761385536583e-07,5.581978232646234e-07,7.093840043354243e-07,9.187830248800385e-07,1.212470341998501e-06,1.6298431941108595e-06,2.231149405731405e-06,3.1096594029754393e-06,4.4115695875729925e-06,6.368922190715946e-06,9.354684475415734e-06,1.39759756594394e-05,2.1233705960888287e-05,3.279914097854083e-05,5.149865806088884e-05,8.217340794790189e-05,0.0001332217641628149,0.00021939941616932047,0.00036696226237989686,0.0006232231082528584,0.0010745181205342887,0.0018803777597158789,0.003339273529815396,0.0060165841699691075,0.010996536055855736,0.020383919162859185,0.03831461759169599,0.07301407883828903,0.14103777483028132,0.2761045276121687,0.5477021743733191,1.1007100748430805,2.2407050675024527,4.619622680889636,9.64419900477902,20.384143650023834,43.61292511409442,94.44199564800667,206.95408591165886,458.853891634918,1029.200476576608,2334.990799802286
129,b3803,EG10433,393.0,6.839658148633825e-09,7.96764868842047e-09,9.53397420245466e-09,1.171404639725312e-08,1.4773134411963615e-08,1.9116881174511376e-08,2.537396765876045e-08,3.4533232050174185e-08,4.817440672709051e-08,6.886219016060285e-08,1.0082953586262753e-07,1.51180746702442e-07,2.3204294972739238e-07,3.6447428254928785e-07,5.856760821483439e-07,9.625152615211386e-07,1.6172855130499527e-06,2.777576441503298e-06,4.874373380234017e-06,8.738161459313553e-06,1.5997300488452788e-05,2.9900424947170122e-05,5.704169885243876e-05,0.00011103863509093693,0.0002204987784971005,0.00044655419978783487,0.0009220728484090057,0.0019407433958714266,0.004162681437061629,0.00909645804761033,0.02024692125988348,0.0458910661286145,0.10589518576937555,0.2487144951642669,0.5944319143730948,1.445373281414951,3.5746780979984574,8.990345160632602,22.988103330744178,59.74800733492657,157.81369283129374,423.5216850782811,1154.5861238894158,3196.7447895980504,8987.377943615262,25651.638299808754
130,b2467,EG12410,191.0,9.956157231607387e-06,1.1316254423466586e-05,1.3034038759008562e-05,1.5210430928922337e-05,1.798093600888949e-05,2.152854032052351e-05,2.6101940389861894e-05,3.2041472809000516e-05,3.981624368697382e-05,5.0077658071327427e-05,6.373712912145642e-05,8.207968174920306e-05,0.00010693120688372198,0.00014090645792084658,0.0001877793993882371,0.0002530402431597027,0.00034473930929454727,0.0004747746171618381,0.0006608707115933825,0.0009296417588302776,0.0013213672320955144,0.0018974913735321861,0.002752484681244581,0.0040327393324007975,0.00596688538770884,0.008914778214619428,0.01344721997647648,0.020476617463504175,0.03147263320969826,0.048820620207284365,0.07642154461822932,0.12070307909483667,0.19233545851336364,0.3091633581944929,0.5012498112100005,0.8196125050912154,1.3514574334676006,2.246919863345054,3.7663168914022056,6.364195320499892,10.83980483774891,18.608241764490664,32.19217726441726,56.119311323660135,98.57067561031502,174.42695362715
131,b0968,G6502,92.0,0.00035342968395748705,0.00039689658042284313,0.00044867714872046934,0.0005105434661864202,0.0005847014909759174,0.000673906305172732,0.00078161052910873,0.0009121560632635321,0.0010710226072590738,0.0012651508198749742,0.0015033639189917488,0.0017969195232267635,0.0021602343600124175,0.0026118391447417003,0.00317564090517219,0.0038825972700614517,0.004772944519990846,0.0058991723556657905,0.0073300087453443555,0.00915577539211393,0.011495608881718132,0.014507229317163377,0.018400198237567705,0.023453970619796902,0.030042554029641906,0.03866830167804893,0.05000837110141348,0.06497879928063675,0.08482315451017687,0.11123557878268754,0.14653209754519642,0.19388987514387543,0.2576824005617209,0.3439505130515538,0.46106634387009127,0.62067202898352,0.8390109093608771,1.138820975489077,1.5520360288258097,2.1236504854386933,2.9172652915370985,4.023069301008094,5.569358705084211,7.739210358218809,10.794683214981822,15.112045450110772
132,b1463,G6770,281.0,3.879794906310974e-07,4.4584129388266927e-07,5.223217980731612e-07,6.236884424300237e-07,7.588501379887314e-07,9.405717197023883e-07,1.187314789412533e-06,1.526054469800036e-06,1.9966325517939114e-06,2.658554479211038e-06,3.6017138210589897e-06,4.963494161190722e-06,6.956334667216193e-06,9.912643971783968e-06,1.43587800846679e-05,2.113824443894869e-05,3.1619090356761884e-05,4.804697435614863e-05,7.415277799730814e-05,0.00011620995823701826,0.00018489490551823484,0.00029859646323712546,0.0004893687030956384,0.0008137565388140844,0.0013727003263916807,0.002348536483858671,0.004074532466189372,0.007166991432838421,0.01277895966587653,0.023092748821213434,0.04228636923331685,0.07845019034176143,0.14742859280382536,0.2806014324398847,0.5408114264227201,1.0553050884773274,2.084566685354261,4.167633460345238,8.431999037082585,17.261208146723206,35.747418084913164,74.88333569251927,158.64550400354392,339.866537511327,736.1459779364652,1611.8777156674087
133,b0736,EG11110,134.0,7.77387642310127e-05,8.774726009722682e-05,9.998500772852549e-05,0.00011499658378955017,0.0001334836083945947,0.00015635398019391597,0.00018478803204283892,0.0002203278244526215,0.00026499823016992057,0.00032147190691773133,0.00039329514470542765,0.0004851985465868001,0.0006035264884283302,0.0007568336699286854,0.0009567178274405486,0.0012189878042116957,0.0015653100837444043,0.0020255411755129822,0.00264104776438408,0.003469456127870258,0.004591479380490169,0.00612077956483262,0.008218283137894935,0.011113061955834048,0.015132938601251684,0.020749561503673124,0.028645110567143892,0.03981148650059831,0.05569850627137027,0.07843636833758934,0.11117118629713714,0.1585734355976862,0.22761202040289255,0.328738195202512,0.4777047049475678,0.6983737713387856,1.0270711679454667,1.519368178016185,2.2606926422456914,3.383004922936402,5.091121082481887,7.704446433530479,11.723428855094795,17.935830288637153,27.587401785863634,42.65715452916151
134,b3826,EG11470,266.0,6.663298435501417e-07,7.643061588934824e-07,8.928838345143904e-07,1.0620949239455199e-06,1.2860723379158251e-06,1.5848774807644296e-06,1.9872401978931876e-06,2.534703169010464e-06,3.2879497409499275e-06,4.336559458278989e-06,5.814197119871055e-06,7.922499250110921e-06,1.0969019311997054e-05,1.54281223053056e-05,2.2039713478488462e-05,3.197096137320177e-05,4.708395589684015e-05,7.038329894953267e-05,0.00010677238382048883,0.00016434458215499099,0.00025661066944599993,0.000406381427145254,0.0006526058729209392,0.0010625403578489192,0.0017536290454914646,0.0029332529527728553,0.004971684610379409,0.008537363518450207,0.01485029552148286,0.026161556266929235,0.04666983870208201,0.0842910362300078,0.15410899670156683,0.28517157819997935,0.534007372316952,1.0117730865003771,1.939308447466574,3.7598673873603237,7.372163071928515,14.616719338324032,29.300440096473856,59.37521677683803,121.61342855189142,251.73430023303092,526.5358044086329,1112.7023586067098
135,b0822,G6425,271.0,5.564110754248396e-07,6.386138546625148e-07,7.467513625279874e-07,8.894020392727425e-07,1.0786873951689099e-06,1.331867746855625e-06,1.6737433640431347e-06,2.1403004869447114e-06,2.784300867304552e-06,3.6839358441599075e-06,4.9563606680202125e-06,6.779078187654442e-06,9.424074049932498e-06,1.3312875933978537e-05,1.9106294937842757e-05,2.785223830909536e-05,4.123174861454281e-05,6.197289163386897e-05,9.455440538850437e-05,0.000146414709246124,0.00023005135103786644,0.00036670552546684874,0.00059289717662763,0.0009721391949835175,0.0016161576876659901,0.002723738741357393,0.004652592052573699,0.008053688186426282,0.014125003494604636,0.025095793226811602,0.04516038813030624,0.08229730163393131,0.15184922117352262,0.2836399851612451,0.5362658253147348,1.0260804805659651,1.9865668788716926,3.8911519492697235,7.709747205820183,15.449828698782653,31.30864860243511,64.15027652603231,132.88122134262568,278.2260128786142,588.7622010539089,1259.012483064389
136,b0825,G6428,220.0,3.4993666909076115e-06,3.991483792550229e-06,4.622630455595378e-06,5.434546220191286e-06,6.484365623943499e-06,7.850800604604e-06,9.6430877902011e-06,1.2014032347506608e-05,1.5179170567444949e-05,1.9445144635536598e-05,2.525205748688338e-05,3.3237212503712246e-05,4.433182638885274e-05,5.990899105629706e-05,8.201193115352509e-05,0.00011370908235334455,0.00015965109447611944,0.00022695194787783645,0.00032659453476222727,0.00047569180236177764,0.0007011549232360633,0.001045694216440854,0.001577719003403162,0.0024078069333735713,0.003716332036350022,0.005800199695228282,0.009152561440757361,0.014599911807194155,0.023539823010629204,0.03835658511713902,0.0631538357942949,0.10505645111508143,0.17654275368394487,0.2996560581773568,0.5136707786782143,0.8891575777859645,1.553992499396956,2.741829397050208,4.883138553740337,8.777509557513799,15.922252234409159,29.143829824970886,53.82033633888443,100.26590777057417,188.4158357358651,357.0997576728419
137,b3380,G7732,408.0,3.982482715256168e-09,4.6477537294615154e-09,5.577212125155787e-09,6.87877814622835e-09,8.716924201333993e-09,1.1345228902479856e-08,1.516016387916538e-08,2.079122864212103e-08,2.925427582931598e-08,4.221638971195506e-08,6.246075346263105e-08,9.471566103733655e-08,1.4715704016551303e-07,2.3417650756761444e-07,3.8156548961608025e-07,6.363863331087216e-07,1.0860832696777168e-06,1.896105269985355e-06,3.385222978145281e-06,6.178855213477794e-06,1.1526486286580473e-05,2.1969904484146843e-05,4.277378330177919e-05,8.503998431567227e-05,0.00017260135260083447,0.00035753780771980283,0.0007556826410892666,0.001629225610633622,0.0035820659669132593,0.008029423735838717,0.018345227068356975,0.04271109994368317,0.1013047814003406,0.2447286088332246,0.6020058676877633,1.5075611310261277,3.8424289254696067,9.965368309920807,26.29291610318158,70.55774740478857,192.53745126658472,534.1406438308358,1506.165065166244,4315.925886707841,12565.189432498702,37159.35697089392
138,b2373,G7236,564.0,1.436801384026977e-11,1.7089824098288345e-11,2.1120604457697037e-11,2.710670178628341e-11,3.610985304457858e-11,4.990384071630888e-11,7.151304022349708e-11,1.0621029129481987e-10,1.6340611770327243e-10,2.6030576323249645e-10,4.291503851918781e-10,7.318886358346901e-10,1.2906033136314661e-09,2.3521133628291477e-09,4.428429402342287e-09,8.609507948476696e-09,1.7276587691622433e-08,3.5768873988002096e-08,7.637294579884047e-08,1.6810581474271922e-07,3.8129348599493653e-07,8.908335690604679e-07,2.143008455342863e-06,5.306074717040531e-06,1.3516973606790086e-05,3.54143306356323e-05,9.539184597953937e-05,0.0002640691008837498,0.0007510031738668227,0.0021934602369495662,0.006577028258945824,0.020239132207897706,0.06389526953180023,0.20687816025769715,0.6867303291055439,2.3363719803667014,8.144087668602738,29.077029537871514,106.29899343127069,397.7828326038693,1523.2416067448994,5967.155448310681,23906.358531740785,97922.05226100617,409962.1904954689,1753800.7383339978
139,b2174,G7146,237.0,1.8957958043479335e-06,2.16688414659318e-06,2.517588766427541e-06,2.9726348486301e-06,3.566236969346578e-06,4.346066148682862e-06,5.379068024088382e-06,6.760063592271186e-06,8.624569276332124e-06,1.1168070272967294e-05,1.4675249046906791e-05,1.9564703779981708e-05,2.6457977685703624e-05,3.6287075246641403e-05,5.0463439910129375e-05,7.114594254472803e-05,0.00010166977237452978,0.00014723911438441924,0.00021605609942414845,0.0003211776735488033,0.0004835977310793171,0.0007374098854599508,0.0011385345959771757,0.0017796062607714676,0.0028155997431493487,0.004508344694211348,0.007304549337600778,0.011973793350451905,0.019854775619688993,0.033298673451734,0.05647449780111983,0.0968449581636086,0.16789488054942706,0.29421932369461684,0.5210946498599669,0.9326376951939259,1.6865543547554314,3.081198533100658,5.686077099473217,10.597955627902582,19.947620953998907,37.91088526243563,72.74203983090254,140.89689985101285,275.4598081996522,543.5043808775723
140,b3493,EG12230,499.0,1.496966983368523e-10,1.7665050801437786e-10,2.1565151728006512e-10,2.7222276340320727e-10,3.5516734835867934e-10,4.787223193978773e-10,6.663228104743735e-10,9.572982117294404e-10,1.4190098558573282e-09,2.169281910524958e-09,3.4186808039249318e-09,5.5518194409885945e-09,9.286909660886432e-09,1.5995348154906143e-08,2.835520512810236e-08,5.1715537762874784e-08,9.700485036300432e-08,1.8706279781253604e-07,3.7071722566345335e-07,7.547473619183666e-07,1.5780049670228581e-06,3.3869574333432347e-06,7.460271387238066e-06,1.6857536762149896e-05,3.906442500049425e-05,9.280511801137897e-05,0.00022595554329106243,0.0005636300040183891,0.0014399476123288007,0.0037665539066888574,0.01008444382483188,0.027627224022182092,0.07742286212029993,0.22188035502054265,0.6500682196893556,1.9465432089982093,5.955394350563203,18.611287570213936,59.39385124433667,193.50275338135913,643.422836261042,2183.0019942135486,7555.207632904854,26666.199259750905,95959.42855802277,351979.11166310427
141,b4073,EG11947,318.0,1.0219670122446245e-07,1.179683542593716e-07,1.3917397143802697e-07,1.6775872815749816e-07,2.0654731206078287e-07,2.596784623185488e-07,3.33281196699575e-07,4.3653853803105573e-07,5.833799385166826e-07,7.952057953043635e-07,1.105326326926448e-06,1.5662819502027171e-06,2.2620648170500555e-06,3.3287770955512256e-06,4.989987871176916e-06,7.618009761332802e-06,1.1841441104109437e-05,1.8736302664616756e-05,3.017007290745537e-05,4.942882619835477e-05,8.237501859553559e-05,0.00013961218356056354,0.00024058380225842383,0.00042143328282968743,0.0007502675339489396,0.0013571729803090495,0.002493986927691791,0.004654816446107209,0.008822083429111142,0.016975088142413764,0.03315419636054868,0.06571508943790934,0.1321622977583231,0.2696391030340004,0.5579677365949622,1.1708613638558443,2.491107226446863,5.372685533448043,11.74424399340287,26.014591912780652,58.38375210007914,132.7320443824519,305.6294161744487,712.6526496534652,1682.491311037171,4021.144639060339
142,b0871,EG10754,572.0,1.0767803947323957e-11,1.282009241825113e-11,1.5867775406640723e-11,2.0406679242559357e-11,2.725423848453046e-11,3.778145012350221e-11,5.433589800372232e-11,8.102943821729919e-11,1.2523735869158496e-10,2.0051671836648307e-10,3.3241954220864864e-10,5.703461335448923e-10,1.0122929166736065e-09,1.8577717216898062e-09,3.5237296337065645e-09,6.904709032467608e-09,1.3971147041981736e-08,2.917942271151433e-08,6.28776161968806e-08,1.3973643024412998e-07,3.201396836125506e-07,7.558060055589947e-07,1.8380161867281384e-06,4.602419397518162e-06,1.1861867524226908e-05,3.145462617429023e-05,8.578621362615182e-05,0.0002405421819616346,0.0006931820702136444,0.0020522465272118035,0.0062399899943963045,0.019478639143412992,0.062402792934444985,0.20510327224661196,0.6913831933143254,2.389457301016396,8.463938946300752,30.71843586422665,114.19352523366467,434.6743895700416,1693.6867098926352,6753.309769168626,27547.662560790486,114923.55367440447,490188.39315656776,2137085.475101479
143,b3543,EG12625,339.0,4.7929641731014164e-08,5.546814273558335e-08,6.569895880629136e-08,7.961799434829153e-08,9.868847000690884e-08,1.2508079750009133e-07,1.6205130456927307e-07,2.145471195036881e-07,2.901841304114595e-07,4.00848164250264e-07,5.653504540930901e-07,8.13889367862637e-07,1.1956464483721782e-06,1.7918915587204558e-06,2.738897184897538e-06,4.268546655792483e-06,6.7812781390964756e-06,1.097890150203601e-05,1.8109741079000123e-05,3.0427301106332917e-05,5.2060202752741753e-05,9.068478988259713e-05,0.00016078505669837965,0.00029009317450159015,0.0005324874338734341,0.0009941733503619327,0.0018875482843032736,0.0036435179715179943,0.007148842433383866,0.014254399200265902,0.028878075142236406,0.05942959294174983,0.12421178379535915,0.2636088437623789,0.5679461187971362,1.2419907132472736,2.7561883111656877,6.205763290740313,14.174081527696433,32.83422816925635,77.12776604849536,183.6824852054243,443.4247019257555,1084.9015295623956,2689.6965080029127,6755.912410409151
144,b4288,EG10289,318.0,1.0219670122446245e-07,1.179683542593716e-07,1.3917397143802697e-07,1.6775872815749816e-07,2.0654731206078287e-07,2.596784623185488e-07,3.33281196699575e-07,4.3653853803105573e-07,5.833799385166826e-07,7.952057953043635e-07,1.105326326926448e-06,1.5662819502027171e-06,2.2620648170500555e-06,3.3287770955512256e-06,4.989987871176916e-06,7.618009761332802e-06,1.1841441104109437e-05,1.8736302664616756e-05,3.017007290745537e-05,4.942882619835477e-05,8.237501859553559e-05,0.00013961218356056354,0.00024058380225842383,0.00042143328282968743,0.0007502675339489396,0.0013571729803090495,0.002493986927691791,0.004654816446107209,0.008822083429111142,0.016975088142413764,0.03315419636054868,0.06571508943790934,0.1321622977583231,0.2696391030340004,0.5579677365949622,1.1708613638558443,2.491107226446863,5.372685533448043,11.74424399340287,26.014591912780652,58.38375210007914,132.7320443824519,305.6294161744487,712.6526496534652,1682.491311037171,4021.144639060339
145,b2148,EG10594,336.0,5.340479864555173e-08,6.178186842250113e-08,7.313577180037761e-08,8.856260051615076e-08,1.0967011325954507e-07,1.3883897449749977e-07,1.796343673592393e-07,2.3746198978703437e-07,3.2062624044924674e-07,4.42058603338251e-07,6.221768605566041e-07,8.936764496245667e-07,1.309665070607833e-06,1.9576562559778667e-06,2.983962834700505e-06,4.636789589320158e-06,7.343384562239933e-06,1.1850034199453314e-05,1.9479533126235877e-05,3.261112953820602e-05,5.5587329208827864e-05,9.645045692924013e-05,0.00017031332999968985,0.0003059903280488727,0.0005592187983903987,0.0010393756984359006,0.001964188786964592,0.0037732735713591936,0.007366880825735395,0.014614585618955254,0.029453399124169253,0.06028929894603341,0.1253175954668497,0.26446198132436605,0.5665097839768921,1.2315707523542236,2.7166588589627536,6.079275264455865,13.798370545408641,31.760150776427306,74.12021071447363,175.35241520511056,420.4657600297996,1021.6852393580328,2515.33637967683,6273.261535141959
146,b2836,EG11679,719.0,5.3740075907111463e-14,6.513851925538682e-14,8.289327740338666e-14,1.106764181382621e-13,1.5493949319703986e-13,2.2728019760961119e-13,3.491233419320825e-13,5.612334106422163e-13,9.436024795487043e-13,1.6582619143336501e-12,3.0442279180943298e-12,5.83453871332211e-12,1.1667836366175556e-11,2.4332201895429142e-11,5.288545633520549e-11,1.1973329577526289e-10,2.822156231507289e-10,6.921522957401164e-10,1.7654167326032948e-09,4.680492885445969e-09,1.289174831225478e-08,3.687128375770906e-08,1.0944714151066997e-07,3.370132276756945e-07,1.075983313695224e-06,3.5601878691940414e-06,1.2202386573160175e-05,4.330317475910751e-05,0.0001590374017071891,0.0006042096871203554,0.002373515383833383,0.00963656329094252,0.04041946437217866,0.17507023166277316,0.7827177063748267,3.6106832071144197,17.17860037842022,84.26080196334739,425.9224260821483,2217.852260145783,11892.258294881349,65638.76676191723,372784.5210726661,2177689.5542195784,13080253.691679621,80753638.91038886
147,b2423,EG10198,291.0,2.705339483680494e-07,3.1125923416738204e-07,3.653425684002756e-07,4.373581980302867e-07,5.338465383989136e-07,6.642364919433755e-07,8.422536211003376e-07,1.0880912558783301e-06,1.43179266066283e-06,1.9185762776348024e-06,2.6173120395592743e-06,3.634162876752378e-06,5.134784780543608e-06,7.3808627826658134e-06,1.079092342029625e-05,1.6042709853407063e-05,2.424750122376215e-05,3.7250347432860114e-05,5.815312847799199e-05,9.22363228598064e-05,0.00014860215309481722,0.00024313745407631804,0.00040391780735345384,0.000681177868231005,0.0011659172866956365,0.002025019335469373,0.0035682936802606787,0.006377918415683591,0.011561187238252793,0.02124957929402762,0.03959525364965636,0.07478291806011515,0.1431366575879875,0.2775954308507117,0.5453955578424837,1.0853620655094887,2.1874009437612854,4.463760060320507,9.221911674054816,19.284958590381812,40.81549210138188,87.41215577086847,189.40521231096668,415.1634210073622,920.4240691096836,2063.640992614528
