,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
85,b2153,EG11375,222.0,807.9877060342209,795.0689893171383,802.7426886488709,831.3208164436204,882.7409163117202,960.780007366269,1071.5112872973186,1224.0799720925102,1431.9351938981545,1714.7461218120286,2101.3752159227556,2634.517704326113,3378.0088503821844,4428.462191028185,5934.031614456504,8125.042917818894,11364.65734216042,16233.78146208711,23675.288854572762,35242.31625991761,53531.59876493207,82950.18007471542,131090.79603468743,211233.52694963335,346959.6116936533,580779.9816803745,990498.3822261482,1720678.0514317441,3044002.3674238115,5482607.420719134,10051360.28786816,18752458.656935375,35594987.176827475,68725776.6813536,134944430.88454783,269401746.9332112,546717447.39277,1127588895.1022632,2363053172.9232764,5030855165.185377,10878468307.041872,23887159754.4584,53253297732.276634,120511725331.81361,276776768934.4132,645008390311.2374
86,b0133,EG11746,283.0,545733.090090278,476328.4959292525,429930.15232486965,401105.79518488573,386631.503070831,384878.1753096813,395503.5650564272,419367.44360809086,458643.33087631455,517145.8956027337,600942.514204835,719385.1181572672,886804.7791757745,1125290.2466496762,1469282.8447925302,1973273.946730033,2724894.300370806,3867530.7229850586,5640057.750726283,8447828.62326763,12991722.32893233,20506850.70018016,33211957.962423455,55170642.33481785,93971576.27982181,164066078.59520343,293518725.57268584,537911027.3447247,1009502816.8843824,1939518027.132321,3813624490.2600865,7672030649.435166,15786407679.652185,33214747884.09324,71437969719.27159,157020121317.93726,352605305487.9968,808743206783.1995,1894101746385.2288,4528465102510.626,11049423212376.828,27507835647808.06,69853854324347.4,180897221621616.53,477609449455409.9,1285306810161081.5
87,b0954,EG10273,172.0,9.46495238483832e-16,1.3378543751634782e-15,1.9247859974024615e-15,2.8179419487061504e-15,4.197126371834975e-15,6.358263180342098e-15,9.794652389583903e-15,1.533920331061238e-14,2.4416338171722266e-14,3.949338987566273e-14,6.489901752974746e-14,1.0832452230047329e-13,1.8361025617687445e-13,3.1597776594618166e-13,5.51969215983035e-13,9.785490410148259e-13,1.7602393440529852e-12,3.2121478588107742e-12,5.945228808497055e-12,1.11585222173826e-11,2.1233760402078957e-11,4.0958829366133173e-11,8.007335348942437e-11,1.5862403594564952e-10,3.183554305242371e-10,6.472033296675225e-10,1.3325345447771811e-09,2.7781174253355586e-09,5.863856331550031e-09,1.2528639593108717e-08,2.7091976881725542e-08,5.92820206819817e-08,1.3124451635125329e-07,2.9393177367775353e-07,6.658116843184496e-07,1.5252079620567037e-06,3.532756448193797e-06,8.27256996855269e-06,1.9581473257879962e-05,4.684523100734149e-05,0.00011325003295072586,0.0002766323159724901,0.0006826508855098139,0.0017016332325737835,0.004283966116536665,0.010891329289190926
88,b4139,EG10095,478.0,0.0006793810585004415,0.000879290639298814,0.0011972313017073123,0.0017137607993371405,0.0025772310929037126,0.004069082539359338,0.006740513376820553,0.011707400218385164,0.02130693036808585,0.0406069454664798,0.0809895426826313,0.16894329287542748,0.3683617190531902,0.839018584418397,1.9951615267464737,4.950436779196504,12.809176741903263,34.54363567564749,97.0385812499202,283.80126971623554,863.6645656436106,2733.427044235867,8992.398699471813,30734.533802033,109079.02512689914,401793.67374918854,1535320.1718941326,6083011.901279284,24977850.137016155,106243874.80219157,467911671.47253764,2132733105.1655414,10056019894.209167,49027505973.0482,247051409168.08203,1286119092195.592,6914112349553.391,38368139214028.6,219686969836097.03,1297357931635431.2,7898823796708593.0,4.956095989902908e+16,3.203476964167884e+17,2.132261166639919e+18,1.4609342481657297e+19,1.0299811413301772e+20
89,b2478,EG10205,292.0,26.45510784551704,29.156656305112776,33.17927359659592,38.96801489697868,47.214575010297814,58.99120026629549,75.97337848185744,100.8140661648094,137.78165555066036,193.86524052728174,280.72239353815087,418.17256057703344,640.5759883461965,1008.6956572900148,1632.1652913697671,2712.845678606664,4630.072493310449,8111.465056804413,14581.725390073061,26888.595657668364,50842.92933427355,98548.95338830652,195744.84300435433,398295.5063459612,829963.8321947429,1770579.8229694706,3865808.0369607224,8635773.661358157,19731861.391633235,46101196.411168724,110104986.94192706,268737049.637908,670117147.4361831,1706691987.71633,4438345484.914218,11782313591.938665,31920316943.945744,88229985204.42087,248750782619.70535,715155290435.3153,2096108997693.3691,6261760458182.864,19060798356622.44,59107448489207.24,186679105457966.9,600342226534439.0
90,b1702,EG10759,792.0,1.1851813484421858e-17,1.868381953634373e-17,3.195158479950981e-17,5.920836929750946e-17,1.187580735710432e-16,2.575521137690937e-16,6.032935291860389e-16,1.5247560650586057e-15,4.153685570522402e-15,1.2183960891140194e-14,3.844427393931544e-14,1.3035756366825536e-13,4.745496675334396e-13,1.852907221814922e-12,7.752540748925157e-12,3.4725672433004e-11,1.6637085483459384e-10,8.51791644883351e-10,4.656228944419649e-09,2.7151947920119586e-08,1.6875621789673774e-07,1.1169726393346322e-06,7.866588112356512e-06,5.8902512292818524e-05,0.0004685245085477775,0.003955801759914113,0.03542403570530581,0.33619044353204125,3.3788103223216153,35.93398864677363,404.09819025250204,4801.639233767671,60241.95649623451,797454.1734200934,11130228.685859831,163679001.7017815,2534401576.033938,41291311142.74462,707381948220.294,12734345034308.89,240738651367685.56,4776224314792270.0,9.93848572615266e+16,2.1676193519972536e+18,4.952306360115242e+19,1.184490797704769e+21
91,b0677,EG10632,382.0,5.35300020973112e-07,7.135322486754327e-07,9.907372178518474e-07,1.4321534914888026e-06,2.1541118268705595e-06,3.369453811427485e-06,5.478124504000193e-06,9.252465060421079e-06,1.6226006172996942e-05,2.9530668506314535e-05,5.574738717843168e-05,0.00010910652938929424,0.00022127916886340257,0.0004648208551015247,0.0010108361433974022,0.0022746984408725285,0.0052943861350213456,0.012739718679737548,0.031678390534911956,0.08136447958907822,0.21576811542632524,0.5905209261474259,1.6672339163259207,4.853904772511036,14.56606623635964,45.037576552901,143.4225190597146,470.2184200756874,1586.553310318584,5507.032040498152,19657.39402379783,72130.59181841105,271982.10597074556,1053495.66222219,4190281.9214543914,17108835.48733891,71682828.87382604,308091805.59387875,1357908112.5588822,6135398244.637435,28409014713.22526,134763250336.41417,654713728050.1943,3256572458559.9033,16579288744278.854,86364497272621.42
92,b0008,EG11556,317.0,73822.2853304826,72959.73126645049,74678.2001198965,79125.04120978575,86744.3647668345,98350.50306330885,115271.9582490455,139601.23209207802,174615.56145550392,225484.76952010873,300474.28404796653,413020.14243918686,585368.941165558,855078.4910782634,1286844.5775013266,1994428.733190269,3182103.3028247436,5224525.3243557485,8823728.327016851,15323869.39014346,27354981.337655462,50176344.688226886,94536919.736819,182890500.05442324,363176509.3734734,740002249.7437532,1546645981.7429116,3314723935.09179,7282163204.572044,16394194698.8678,37809281523.83519,89299572766.691,215927937294.37836,534373053488.54193,1353088288306.9438,3504491600866.4395,9281420290338.826,25128662196549.957,69529087414224.164,196555113413034.38,567548423909393.2,1673416349532864.5,5036988743465015.0,1.5473509066855962e+16,4.850025864683589e+16,1.5506893240044125e+17
93,b0171,EG11539,241.0,1.5665625550695994,1.6715459334075657,1.8324846254481975,2.063262318416727,2.385084036235951,2.8296549385735372,3.4442255168373954,4.299599780163884,5.502944430410212,7.218506752461359,9.701556630132643,13.354760353025966,18.823149596578432,27.156447947091742,40.09064912139509,60.54379404948461,93.50213285751141,147.6282867551424,238.22456553397575,392.7778483668294,661.4961316642145,1137.642217572874,1997.3865063575154,3579.1361904562755,6543.911542573426,12204.63383951535,23212.76773597251,45012.4084100523,88967.34577687285,179189.90739281176,367683.37131449836,768433.8435205503,1635336.1362780014,3543015.9236833644,7812744.1124898065,17530683.152510386,40018474.99447568,92916268.82497482,219379956.824744,526601193.13528126,1284853141.0553145,3185812680.5711417,8025861715.076692,20538968820.629288,53381796306.775116,140879751522.04797
94,b2143,EG10137,294.0,5.938323831121974e-12,8.998582745020318e-12,1.4042923781513058e-11,2.255991692232917e-11,3.7294091227117544e-11,6.341526728580149e-11,1.1087411892203944e-10,1.9924293756713755e-10,3.67864977963085e-10,6.975663459264781e-10,1.358048882106963e-09,2.7134492624183642e-09,5.562248389648097e-09,1.1693638625250943e-08,2.5204034983765336e-08,5.5675523616646026e-08,1.2600485243426767e-07,2.920760758364525e-07,6.931856905576741e-07,1.683872800388193e-06,4.185412761298896e-06,1.0641475567638326e-05,2.766732325418447e-05,7.35365560311989e-05,0.0001997474717258664,0.0005543372118718576,0.001571289543349136,0.004547831456081514,0.01343682729784615,0.04051476863646759,0.12463384055820677,0.3910641421682871,1.251222339865399,4.081146266716349,13.566858906193628,45.95320558336706,158.55615194481362,557.1525386366903,1993.3488518460938,7259.498341482324,26905.51984658571,101458.03402028249,389172.35303778143,1518132.1806499476,6021326.901230011,24276949.860096667
95,b2514,EG10453,424.0,0.0005604272747372175,0.0005340684862956861,0.0005329133034601951,0.0005564532474459517,0.0006076422695596728,0.0006935106279787807,0.0008267738222109694,0.0010289522803199323,0.0013360691423620155,0.0018090134965090615,0.0025526513798845487,0.003751796574945406,0.005740502634832082,0.009138852732949308,0.015129905965818018,0.026035060712029292,0.04654114856450038,0.08638797494568123,0.1664147921429274,0.332537682954616,0.6889553182346294,1.479232586963409,3.289834348003888,7.575365831392237,18.052108539913846,44.49923650686071,113.41899896220816,298.77120871863116,813.0646940400325,2284.8687915309083,6627.751345382749,19836.335770455687,61230.95520265851,194859.4446675983,639060.0370923278,2159051.256794178,7511367.416722749,26899598.511255354,99124630.27141203,375722186.186583,1464347891.2445977,5866224896.800704,24146664621.66628,102091284339.33438,443204743287.4008,1974956412602.6868
96,b3500,EG10412,450.0,8.9527762869441e-15,1.4021810059345303e-14,2.3008319321086477e-14,3.952960024441245e-14,7.106293308647905e-14,1.3359113457218727e-13,2.624585061425369e-13,5.385560134762754e-13,1.1535354929508821e-12,2.57755183083468e-12,6.00496554611108e-12,1.4577878791828538e-11,3.685670877554464e-11,9.699257013188196e-11,2.655369246115959e-10,7.558649794830555e-10,2.2359809805421174e-09,6.8702358802170165e-09,2.1914584290154856e-08,7.253280874690072e-08,2.48977576400881e-07,8.859279404759935e-07,3.2661791871758984e-06,1.247036332711149e-05,4.928476836589536e-05,0.00020153050406927146,0.0008522482964229192,0.0037255845068571037,0.016828059887723675,0.07850479630908734,0.3780895654451834,1.8790833307410177,9.633172186052818,50.91974080970081,277.4091493496716,1557.0398968142856,9000.199282040117,53556.15472675684,327948.2607214592,2065741.9960077251,13380120.503054008,89083609.85490063,609441841.0342699,4282608892.564816,30901061058.02669,228863451525.92847
97,b1637,EG11043,424.0,5.279942127722613e-23,8.39874083592066e-23,1.393722931730686e-22,2.411365987927958e-22,4.347356541345224e-22,8.16239558462828e-22,1.595139944498463e-21,3.242880059362127e-21,6.854561562989818e-21,1.5056167992663334e-20,3.4348512349243607e-20,8.134600978370312e-20,1.9988439431853964e-19,5.093526654087e-19,1.3453686687882066e-18,3.681596638484764e-18,1.0432671122088034e-17,3.0599515580718675e-17,9.285207577766336e-17,2.9135869075565105e-16,9.44991266181596e-16,3.1666355786091315e-15,1.0958438480583132e-14,3.914642723669882e-14,1.4429249579512483e-13,5.485566242560976e-13,2.1500366061442015e-12,8.684404782069945e-12,3.6135140476985134e-11,1.5482571148958e-10,6.828269880478698e-10,3.098600188780926e-09,1.4462489681509176e-08,6.94034316781247e-08,3.4230968749005417e-07,1.7346028191740903e-06,9.027510106499508e-06,4.823581705154444e-05,0.0002645171298275212,0.0014882344865541294,0.008587668942637081,0.05080665447049767,0.3080805577428221,1.9141032636160942,12.181050573911408,79.3752824771337
98,b2114,EG10586,677.0,1.6009336056263806e-44,4.848187566616864e-44,1.571047589356035e-43,5.442456216759105e-43,2.013697825967163e-42,7.950448248365311e-42,3.346548340898634e-41,1.5004685241391537e-40,7.159833161036608e-40,3.632894350871147e-39,1.9584374792669134e-38,1.1207595748718521e-37,6.803073042452167e-37,4.376603220481666e-36,2.98169511569133e-35,2.149527888111864e-34,1.6384814786560258e-33,1.3195575916455722e-32,1.1219619901837833e-31,1.0063992847357297e-30,9.516756803575123e-30,9.480315950032266e-29,9.941801514599547e-28,1.0967648183185083e-26,1.2719503856606406e-25,1.5496780153965037e-24,1.9821570051514494e-23,2.6599576057613903e-22,3.742573702905802e-21,5.517570852667283e-20,8.517934034555167e-19,1.3761323447070522e-17,2.32520002099975e-16,4.1065110265961105e-15,7.576005920425626e-14,1.4591769947711667e-12,2.9324141131351403e-11,6.145328623105883e-10,1.342219975589992e-08,3.053660560654552e-07,7.2326817027352535e-06,0.00017824847843080294,0.004568459672682558,0.12170377250007051,3.368251429892444,96.79439547762895
99,b0945,EG10807,336.0,11.886808550827235,11.110521596960456,10.795756630189546,10.899191220356286,11.427060612864832,12.435228149060734,14.038967180108736,16.434829144431237,19.9403839457043,25.062992241442696,32.61814656074629,43.93508811398166,61.21973802206452,88.2071886355653,131.35805857438658,202.0971509926968,321.0906559951509,526.5930866763175,891.0895116943472,1555.2045598501609,2798.321609772787,5188.933428273377,9911.922353371407,19497.02797467173,39476.941551718315,82246.86417295621,176252.18407862965,388355.8177248793,879525.3725855092,2046611.9236464293,4891462.226330746,12003492.887430739,30233893.15023625,78136122.10636155,207127073.0166811,562998215.8164228,1568636019.791592,4478619700.733878,13098958463.236635,39234266745.68503,120308963590.95831,377575143379.4819,1212419354480.27,3982164834026.165,13374486057109.465,45920093886324.41
100,b0092,EG10214,306.0,2.6504354622899668e-05,3.574362492517416e-05,4.976404528543331e-05,7.149548793288563e-05,0.00010594989022937726,0.0001618814882137429,0.0002549102712936782,0.00041351603845339114,0.0006907745910855088,0.0011878074918878518,0.0021016036207504515,0.0038245688117627455,0.007156084485990624,0.013761525982049778,0.02718911979440817,0.05516997150895519,0.1149299987902166,0.24571594672800062,0.5389532594055572,1.2123762472751627,2.7960517568677825,6.608905144668698,16.004699141781607,39.697067020776934,100.8146148884879,262.06317424647034,697.0615826555705,1896.6452267763643,5277.398799365736,15012.171041164615,43644.51081269316,129644.12956572977,393359.3901419896,1218758.6574263398,3854936.562856636,12444274.476735642,40988111.315568954,137710483.25300303,471827517.51864475,1648142193.4741883,5868009042.078343,21289360846.20268,78686965556.194,296213845201.47455,1135444224160.5198,4430789333274.383
101,b2048,EG10162,456.0,3.829852908840478e-15,5.131424795806498e-15,7.219118265640973e-15,1.0656915962707838e-14,1.649663619404882e-14,2.6760567145343712e-14,4.546268874634333e-14,8.083562427542992e-14,1.503385745716439e-13,2.9227663838878756e-13,5.936272923200622e-13,1.2588489091423521e-12,2.785614840709498e-12,6.428471137442201e-12,1.5462817692827067e-11,3.8745620999029724e-11,1.0108156686485705e-10,2.7441158153947276e-10,7.747886522631352e-10,2.2739818192247203e-09,6.934091009345627e-09,2.1956850441437442e-08,7.216238031514083e-08,2.460353128029868e-07,8.697980030257211e-07,3.1868773730881604e-06,1.2095752447058513e-05,4.7535554172346546e-05,0.00019334048274986416,0.0008134837349190571,0.0035391816371473975,0.01591451999216877,0.07393200132744757,0.3546776123328673,1.7563629448309164,8.974149142593086,47.292547143234955,256.94306385364746,1438.641792648585,8297.92000856537,49285.38989105625,301323.8048169882,1895619.5792530954,12266195.54508565,81611284.4513184,558103868.1104712
102,b0182,EG10546,382.0,9.541043059480141e-11,1.2461960807104777e-10,1.6985662309129845e-10,2.414524222854891e-10,3.5775429792457345e-10,5.522012319688288e-10,8.874171326930899e-10,1.4840157787524061e-09,2.5810440530969254e-09,4.666249225268759e-09,8.764536073720687e-09,1.7094432303391243e-08,3.460387755751123e-08,7.266445820476491e-08,1.5820950390989905e-07,3.569813899521139e-07,8.343598277600136e-07,2.019069966351715e-06,5.056358883607461e-06,1.3098279781515976e-05,3.508202763984568e-05,9.710826801554866e-05,0.00027767620809405656,0.0008198693685348477,0.002498558205784567,0.00785581136620502,0.02547240457780701,0.08514306633601602,0.2932612776570643,1.0404336261474931,3.8006583264464613,14.289631814555728,55.275965798741844,219.90868475407973,899.4542897888165,3780.8432066145338,16327.34156897959,72411.25763195338,329692.60076630634,1540549.325271018,7385130.618984164,36308793.79831543,183017843.85106257,945500786.2583226,5004699586.7097435,27133418424.60104
103,b1866,EG10097,590.0,1.3649102519388066e-15,1.8742181807184336e-15,2.742204659783717e-15,4.271376021246287e-15,7.077081965613442e-15,1.246220760061744e-14,2.3304051385551863e-14,4.623920149889815e-14,9.727107911660769e-14,2.1677486715040804e-13,5.113853763369119e-13,1.2760546844888175e-12,3.3654584962861465e-12,9.374549022427233e-12,2.7559397185796033e-11,8.544544314357286e-11,2.7918960721686337e-10,9.607193760774536e-10,3.479213450080589e-09,1.3251268454415804e-08,5.304379850856049e-08,2.2301071043060047e-07,9.841200331019584e-07,4.5553637225385655e-06,2.210426511490839e-05,0.0001123664042295394,0.0005980499940543187,0.00333055138167625,0.019396046305887867,0.11805195549599985,0.7504886960371373,4.98055550488677,34.484921493689306,248.97580423033963,1873.369733152333,14682.28506301543,119794.3198975531,1017004.969169703,8979025.913623406,82401065.36395533,785624653.2827102,7777863210.753459,79920030298.77187,851905195789.1389,9415864690425.922,107859480831059.78
104,b2893,EG11070,236.0,3.144780582913127e-11,4.850673894417478e-11,7.657847165787199e-11,1.2369825399048813e-10,2.0437803868860526e-10,3.452886504104305e-10,5.963119455283507e-10,1.0523872889370188e-09,1.8973974267092162e-09,3.493762391674734e-09,6.568321713842341e-09,1.2604249847349549e-08,2.468076034557076e-08,4.930128622453173e-08,1.0043779862340014e-07,2.0862105957935778e-07,4.4169824733428715e-07,9.529849039524468e-07,2.0947254425328763e-06,4.689629242733934e-06,1.0690829884530225e-05,2.4810677428553372e-05,5.860227410372517e-05,0.00014084286422564292,0.00034434767852166263,0.0008562494173349458,0.002164933618961015,0.005564572824555506,0.01453667976166405,0.03858774038267831,0.10406151766539397,0.2850328657472541,0.7928158301166335,2.2388870755688393,6.417793767749257,18.670049182145227,55.10931138452036,165.02100200439864,501.1921487855417,1543.6092366836979,4820.110242982241,15257.473619593955,48948.00749804889,159124.08633705505,524092.81748191186,1748540.9323024238
105,b0723,EG10931,588.0,7.823550087454549e-13,9.674706345737958e-13,1.2704479229873312e-12,1.7701361043837755e-12,2.614797816947533e-12,4.0917345744420265e-12,6.777602494305007e-12,1.1874369053042849e-11,2.1987827100934096e-11,4.2999938630912157e-11,8.874591457642918e-11,1.93156762825293e-10,4.4304021385428457e-10,1.0701466694587068e-09,2.7202582283593196e-09,7.271898379374315e-09,2.042983331374839e-08,6.028010252974728e-08,1.866776215420603e-07,6.063742607291227e-07,2.0646414372489916e-06,7.3643267004153644e-06,2.7500401931960907e-05,0.00010744829661714383,0.00043899060398528995,0.001874349304663737,0.008358599683331601,0.038909521486301765,0.1889612845048398,0.9568482001964278,5.049270481222194,27.752050738127895,158.785617149881,945.2548456117972,5851.720421299102,37652.47353912937,251686.67310647853,1746900.6871286214,12583603.246714935,94028842.21258326,728500401.4159797,5849346569.343728,48651113725.80555,418974776898.75977,3734196180334.972,34429262324201.137
106,b3416,EG10561,694.0,2.783776025463234e-32,5.848837622549053e-32,1.320240426514983e-31,3.1985753891684663e-31,8.309190030538284e-31,2.3122999193268708e-30,6.886588530415841e-30,2.1929862373231948e-29,7.460069037342339e-29,2.708533953614682e-28,1.0486375401557263e-27,4.3255080997580774e-27,1.8993108647590155e-26,8.870218198722532e-26,4.402399683876079e-25,2.3200881986822542e-24,1.2972616944053607e-23,7.689748811900758e-23,4.8285490233532e-22,3.2092573085556575e-21,2.2560266088494133e-20,1.6761346029231738e-19,1.3151537215963166e-18,1.0890046096052898e-17,9.509456559185563e-17,8.750768128840218e-16,8.480028246137084e-15,8.647878357536021e-14,9.274441940763087e-13,1.0452999907022948e-11,1.2373204692806537e-10,1.537194281857336e-09,2.0030964486708047e-08,2.736066610286479e-07,3.915004065460646e-06,5.8647751626492555e-05,0.0009192226506345156,0.01506539615790433,0.2580327318518294,4.615841991745259,86.19060931870582,1679.0216646305034,34103.411582116685,721847.9360970935,15913454.10397889,365192417.3944862
107,b2762,EG10189,244.0,2.160994237774686e-05,2.217672276794187e-05,2.338842396689838e-05,2.5339843937010278e-05,2.8193454223447435e-05,3.2201669590414947e-05,3.7743394717282474e-05,4.5382144983149815e-05,5.5957957563924e-05,7.073347152359723e-05,9.162839213834833e-05,0.00012160038993612632,0.000165272129005821,0.00022997786683545254,0.0003275354220732059,0.0004772900365786894,0.0007114204332167222,0.001084326608863417,0.001689489705736503,0.002690210993216411,0.004376511077923412,0.0072720684165303645,0.012338297145166233,0.02136981145490847,0.03777260301606165,0.06811898091628914,0.12530265508375313,0.23503948921947426,0.44946817980000653,0.8760427937056373,1.7398515344540635,3.5200864070337294,7.253439351879195,15.21881729285146,32.50590495073413,70.66228234787881,156.2996857988809,351.70291968689423,804.9056971920915,1873.1400746001568,4431.575106611864,10656.540651861187,26040.75601723874,64651.75645267435,163045.14840061136,417588.82637708494
108,b2574,EG10631,540.0,3.2805312936000457e-13,4.1096812722200735e-13,5.459084737403619e-13,7.683043887926996e-13,1.1447426750125173e-12,1.8042967476368668e-12,3.0060978324813977e-12,5.290147695601039e-12,9.826105079550682e-12,1.9249883607241364e-11,3.974630861611653e-11,8.643328218503291e-11,1.97823916763364e-10,4.762036497541838e-10,1.2048409329562552e-09,3.2018503825950282e-09,8.93145426445738e-09,2.6134416838702403e-08,8.016719771212889e-08,2.5763308633795496e-07,8.668807550389578e-07,3.052147494522438e-06,1.1237755118360165e-05,4.324388700222252e-05,0.00017381526389248018,0.0007293226107644505,0.0031928178449781744,0.01457501254147694,0.06934020936977532,0.3436111576389659,1.772650363433749,9.515327294620638,53.11822220124189,308.21941576199816,1858.0343881734889,11630.770851453562,75563.31009991495,509273.25650646485,3558941.1888456265,25776045.867835436,193390730.42825982,1502380710.178019,12079617559.95565,100475866580.8562,864201324637.7966,7682887915848.38
109,b3957,EG11286,383.0,1.8431986453516352e-16,2.7834864829144346e-16,4.378693590923574e-16,7.17124855296403e-16,1.2220804679121542e-15,2.165824739384627e-15,3.9896293271716365e-15,7.634810842703795e-15,1.5170319629038988e-14,3.128235983693147e-14,6.69103887028367e-14,1.4837512011609613e-13,3.4094908637228616e-13,8.114644273572196e-13,1.9993767797645765e-12,5.097552999050405e-12,1.3442205979237206e-11,3.6645758916114857e-11,1.0323497445624714e-10,3.003920096660788e-10,9.024424339174899e-10,2.797913094762207e-09,8.948478243627547e-09,2.951098684290034e-08,1.003135953299686e-07,3.5131919683217556e-07,1.267176218754558e-06,4.705379984775248e-06,1.7980712103325397e-05,7.068185147424633e-05,0.0002857159537922912,0.0011872047613911171,0.005069003990371971,0.02223151422865102,0.10011764185612755,0.4628020281216901,2.195194575579809,10.680610175471594,53.28667217123438,272.5190523690836,1428.200307271535,7667.5314245383415,42155.89758577972,237280.19852242543,1366881.7717305087,8056278.410998592
110,b1260,EG11024,268.0,1.384818416427095e-06,1.7684469891106921e-06,2.3247115515887997e-06,3.1445000003551212e-06,4.374918123974155e-06,6.258308208023611e-06,9.201276109741606e-06,1.3898923715860293e-05,2.1562375560488495e-05,3.434291047295722e-05,5.613681009108708e-05,9.414037024716461e-05,0.00016190910815440214,0.0002854866256890535,0.0005159094193296541,0.0009551918298482394,0.0018113215763218848,0.003516809058558908,0.0069889636129206794,0.014211896426882977,0.029561946828536672,0.06288168826306383,0.13674008585112385,0.30389265399936,0.6900352936209245,1.600387013234836,3.7901726207400297,9.163315024506467,22.609295089712532,56.91739572501435,146.15413097607592,382.7113712793024,1021.676883139821,2779.886176365197,7707.3056605558495,21768.709426950645,62619.73552342978,183414.48154449026,546885.8939578696,1659582.3989491744,5124359.903180184,16096083.971947452,51421305.255426586,167036750.56654474,551610047.7855766,1851441246.499787
111,b0776,EG10121,384.0,0.003621469338576939,0.0036174467277332793,0.003765132247449923,0.004081105827201839,0.004604234485447987,0.0054036222042141,0.006593712777225817,0.008361141506935715,0.01101204606628365,0.015056259778525077,0.02135973354771166,0.031426097547575374,0.04792811814632415,0.0757335157477965,0.12393080025656378,0.20992413126927648,0.36790778921781114,0.6668275618750308,1.2493764871575652,2.4187357808111702,4.836282787345145,9.98340412577604,21.267063824000832,46.73251599187003,105.8856088166819,247.27874475045482,594.972820098126,1474.3439588391166,3761.188633859578,9874.421341026371,26668.36463074262,74066.11100402,211457.75212662673,620373.5724664244,1869629.040555597,5786008.799489665,18381262.44741294,59923526.926919974,200401238.5753616,687292590.2025801,2416464061.7830777,8707180938.073843,32143738553.09619,121535096355.28717,470500728535.51086,1864407061932.3325
112,b0090,EG10623,355.0,0.0010853736115720406,0.0010434457748331142,0.0010438289814427627,0.0010859874408258724,0.001174429393554296,0.0013195012663604884,0.0015393984048902838,0.0018639379293714598,0.0023411821464133157,0.0030489456193981824,0.004114958019307374,0.005752757181769,0.008326802903389439,0.012473026338780556,0.01932677371309026,0.03096324046633105,0.05126740943793017,0.08769108931014051,0.15488260126777187,0.28235763546165055,0.5310867736435123,1.0302020469873225,2.0601308171904353,4.2453126033426,9.011488600768793,19.69642138196473,44.311492870323285,102.57001054639836,244.19591746520354,597.7391146800154,1503.7781544418438,3886.87372214831,10318.333737776793,28122.973500323573,78669.71537619055,225789.0129168269,664665.5297933916,2006166.0236254004,6206605.626358119,19675561.311735503,63892495.02863359,212465396.850213,723285838.402429,2519907889.6223416,8982219492.383204,32747643099.38996
113,b2585,EG10781,451.0,0.023515128338808974,0.017611619558515704,0.013937569492014615,0.011646359287147572,0.010268171811515769,0.009545200241358562,0.009348883965914885,0.009640858851096702,0.010460581587256254,0.011934038520324432,0.014306132032992034,0.018008443305854577,0.02378862956012177,0.03295537501252488,0.047849235594487775,0.07276926182075377,0.11584608786065409,0.19293689041548875,0.33596459826226666,0.6113130275953773,1.1616542351086832,2.3040292781102387,4.7671114740266685,10.283491781059288,23.115807968754744,54.11644605422686,131.87820022949583,334.3608231639714,881.5250378691298,2415.5287153485283,6875.946965449733,20322.779120294254,62338.22389051234,198353.52116418947,654388.8086868775,2237388.5069035925,7924255.190308372,29059736.876826506,110293124.37297067,433050711.72035044,1758228273.1718385,7378586083.799198,31992645470.164143,143260509850.62503,662254369887.4193,3159150026462.3447
